user_id,group,show_id,clicked
58304,control,s7240,0
58305,mysterious,s1676,0
58306,serious,s6904,0
58307,witty,s607,1
58308,witty,s553,0
58309,serious,s6603,0
58310,mysterious,s6904,0
58311,witty,s2305,0
58312,control,s3523,0
58313,enthusiastic,s6904,0
58314,control,s6904,0
58315,enthusiastic,s355,1
58316,mysterious,s4149,0
58317,serious,s2305,0
58318,serious,s6593,0
58319,mysterious,s553,0
58320,serious,s4149,0
58321,witty,s2326,0
58322,control,s6603,0
58323,enthusiastic,s3026,0
58324,witty,s553,0
58325,witty,s1676,0
58326,mysterious,s2168,0
58327,serious,s7612,0
58328,witty,s6063,0
58329,serious,s6063,0
58330,serious,s6063,0
58331,serious,s3557,0
58332,control,s3026,0
58333,mysterious,s1676,0
58334,control,s607,0
58335,serious,s3523,0
58336,control,s7920,0
58337,enthusiastic,s7095,0
58338,serious,s607,0
58339,enthusiastic,s8485,0
58340,serious,s6063,0
58341,enthusiastic,s2326,0
58342,mysterious,s607,0
58343,control,s355,0
58344,enthusiastic,s2168,0
58345,witty,s8485,0
58346,mysterious,s6063,0
58347,serious,s1676,0
58348,serious,s6904,1
58349,witty,s553,0
58350,serious,s8485,0
58351,serious,s2168,0
58352,control,s615,0
58353,witty,s6904,0
58354,witty,s607,0
58355,serious,s6063,0
58356,enthusiastic,s6904,0
58357,mysterious,s2886,0
58358,control,s7240,0
58359,serious,s2305,0
58360,enthusiastic,s7150,0
58361,enthusiastic,s3557,0
58362,control,s1676,0
58363,enthusiastic,s6063,0
58364,witty,s553,0
58365,witty,s3523,1
58366,enthusiastic,s6603,0
58367,enthusiastic,s3363,0
58368,control,s2168,0
58369,control,s7612,0
58370,witty,s1676,0
58371,enthusiastic,s7920,0
58372,serious,s6593,0
58373,mysterious,s2168,0
58374,witty,s553,0
58375,mysterious,s553,0
58376,enthusiastic,s2886,0
58377,enthusiastic,s7095,0
58378,mysterious,s607,0
58379,witty,s7150,0
58380,enthusiastic,s2886,0
58381,witty,s7095,0
58382,witty,s3523,0
58383,enthusiastic,s553,0
58384,serious,s7612,0
58385,serious,s7240,0
58386,serious,s8485,0
58387,enthusiastic,s6063,0
58388,serious,s355,0
58389,serious,s6603,0
58390,mysterious,s3557,0
58391,enthusiastic,s6603,0
58392,mysterious,s3557,0
58393,mysterious,s6904,0
58394,enthusiastic,s6063,1
58395,enthusiastic,s3523,0
58396,mysterious,s3363,1
58397,witty,s615,0
58398,serious,s2886,0
58399,enthusiastic,s6063,0
58400,witty,s7920,0
58401,serious,s3026,0
58402,witty,s553,0
58403,control,s6904,0
58404,mysterious,s2720,0
58405,witty,s3523,1
58406,mysterious,s7095,0
58407,serious,s2168,0
58408,witty,s355,0
58409,witty,s607,0
58410,serious,s7920,0
58411,mysterious,s4149,0
58412,serious,s6603,0
58413,witty,s2886,0
58414,witty,s7612,0
58415,mysterious,s2326,1
58416,enthusiastic,s6603,0
58417,mysterious,s615,0
58418,enthusiastic,s6603,0
58419,enthusiastic,s615,0
58420,control,s3026,1
58421,mysterious,s7240,0
58422,serious,s7612,0
58423,enthusiastic,s2720,0
58424,serious,s1676,0
58425,control,s3557,0
58426,serious,s6063,0
58427,mysterious,s4149,0
58428,enthusiastic,s1676,0
58429,witty,s8485,0
58430,serious,s6904,0
58431,enthusiastic,s7920,0
58432,mysterious,s8485,0
58433,witty,s607,0
58434,enthusiastic,s6593,0
58435,mysterious,s7612,0
58436,mysterious,s7095,0
58437,witty,s2720,0
58438,serious,s7240,0
58439,witty,s2720,0
58440,enthusiastic,s3026,0
58441,serious,s6063,0
58442,control,s6904,0
58443,serious,s7612,0
58444,enthusiastic,s2305,0
58445,control,s355,0
58446,witty,s2720,0
58447,enthusiastic,s3523,0
58448,control,s2305,0
58449,serious,s7095,0
58450,mysterious,s3557,0
58451,mysterious,s6904,0
58452,mysterious,s2720,0
58453,witty,s6904,0
58454,serious,s3026,0
58455,serious,s6063,0
58456,mysterious,s2720,0
58457,control,s3523,0
58458,enthusiastic,s2720,0
58459,control,s355,0
58460,mysterious,s8485,0
58461,enthusiastic,s7150,0
58462,serious,s7920,0
58463,mysterious,s6593,0
58464,witty,s2326,1
58465,serious,s607,0
58466,serious,s2305,0
58467,enthusiastic,s8485,0
58468,mysterious,s553,0
58469,witty,s6904,0
58470,control,s7612,0
58471,control,s2720,0
58472,mysterious,s6593,0
58473,serious,s2886,0
58474,mysterious,s607,0
58475,witty,s2305,0
58476,mysterious,s6593,0
58477,control,s6063,0
58478,serious,s607,0
58479,enthusiastic,s7240,0
58480,enthusiastic,s2168,0
58481,witty,s6593,1
58482,enthusiastic,s6063,0
58483,witty,s1676,0
58484,control,s355,0
58485,witty,s8485,1
58486,control,s3557,0
58487,serious,s3363,0
58488,mysterious,s7612,0
58489,control,s8485,0
58490,mysterious,s3363,0
58491,control,s7095,0
58492,enthusiastic,s7920,0
58493,mysterious,s6904,0
58494,witty,s7095,0
58495,witty,s1676,0
58496,control,s4149,1
58497,serious,s7612,0
58498,mysterious,s3523,0
58499,control,s7150,0
58500,control,s3557,0
58501,mysterious,s6063,0
58502,enthusiastic,s3363,0
58503,serious,s6603,0
58504,mysterious,s7612,0
58505,mysterious,s7150,0
58506,mysterious,s615,0
58507,enthusiastic,s2326,0
58508,mysterious,s7612,0
58509,enthusiastic,s7095,0
58510,witty,s3557,0
58511,witty,s6063,0
58512,witty,s4149,1
58513,witty,s6603,0
58514,control,s2326,0
58515,enthusiastic,s7240,0
58516,witty,s3523,0
58517,control,s615,0
58518,enthusiastic,s3523,1
58519,serious,s2168,0
58520,witty,s2305,0
58521,witty,s2720,0
58522,witty,s3523,0
58523,enthusiastic,s7095,0
58524,mysterious,s6904,1
58525,control,s6063,0
58526,enthusiastic,s7095,0
58527,mysterious,s2305,0
58528,witty,s7240,0
58529,serious,s2305,0
58530,mysterious,s3363,0
58531,witty,s7150,0
58532,enthusiastic,s3363,0
58533,witty,s2326,0
58534,enthusiastic,s607,0
58535,control,s615,0
58536,witty,s3557,0
58537,witty,s607,0
58538,enthusiastic,s6593,0
58539,serious,s355,0
58540,witty,s7240,0
58541,mysterious,s3523,0
58542,control,s355,0
58543,enthusiastic,s8485,0
58544,serious,s355,0
58545,mysterious,s553,0
58546,witty,s607,0
58547,witty,s4149,0
58548,control,s2326,0
58549,enthusiastic,s4149,0
58550,enthusiastic,s2168,0
58551,enthusiastic,s553,0
58552,mysterious,s607,0
58553,control,s7240,0
58554,control,s6904,0
58555,witty,s2886,0
58556,mysterious,s6593,0
58557,serious,s2886,0
58558,serious,s7920,0
58559,serious,s3363,0
58560,enthusiastic,s2326,0
58561,mysterious,s615,0
58562,control,s355,0
58563,serious,s607,0
58564,enthusiastic,s2720,1
58565,mysterious,s4149,0
58566,control,s3026,0
58567,control,s2720,0
58568,serious,s6904,0
58569,serious,s6904,0
58570,mysterious,s2720,0
58571,serious,s2886,0
58572,witty,s3557,0
58573,witty,s8485,0
58574,control,s6063,0
58575,control,s6063,0
58576,mysterious,s2886,0
58577,serious,s8485,0
58578,control,s7150,0
58579,enthusiastic,s553,0
58580,witty,s7240,0
58581,control,s7150,0
58582,enthusiastic,s1676,0
58583,serious,s7240,0
58584,witty,s2886,0
58585,witty,s2720,0
58586,serious,s7095,0
58587,witty,s7150,1
58588,serious,s7612,0
58589,serious,s4149,0
58590,serious,s1676,0
58591,control,s8485,0
58592,witty,s7240,0
58593,serious,s2168,0
58594,witty,s3557,0
58595,enthusiastic,s3363,0
58596,mysterious,s553,0
58597,witty,s6603,0
58598,serious,s3026,0
58599,control,s615,0
58600,enthusiastic,s355,0
58601,witty,s4149,0
58602,mysterious,s2326,0
58603,control,s7612,0
58604,serious,s6063,0
58605,witty,s2886,0
58606,enthusiastic,s615,0
58607,mysterious,s2886,0
58608,control,s7095,0
58609,mysterious,s2326,0
58610,enthusiastic,s607,0
58611,serious,s6603,0
58612,witty,s8485,0
58613,control,s6063,0
58614,witty,s1676,0
58615,mysterious,s6593,0
58616,serious,s355,0
58617,serious,s7240,0
58618,serious,s6603,0
58619,mysterious,s553,0
58620,serious,s7095,0
58621,serious,s7920,0
58622,control,s6904,0
58623,witty,s3363,0
58624,witty,s355,0
58625,serious,s6063,0
58626,enthusiastic,s6063,0
58627,mysterious,s2168,1
58628,control,s2326,0
58629,witty,s7095,0
58630,witty,s1676,0
58631,mysterious,s7920,0
58632,control,s1676,0
58633,mysterious,s2720,0
58634,witty,s6063,0
58635,enthusiastic,s615,0
58636,witty,s8485,0
58637,enthusiastic,s553,0
58638,control,s615,0
58639,control,s1676,0
58640,witty,s6603,0
58641,enthusiastic,s2326,0
58642,serious,s7095,0
58643,witty,s6904,0
58644,witty,s2326,0
58645,enthusiastic,s3523,0
58646,mysterious,s2720,0
58647,serious,s6593,0
58648,witty,s607,0
58649,control,s7150,0
58650,mysterious,s7920,0
58651,witty,s7240,0
58652,serious,s2168,0
58653,serious,s3523,0
58654,control,s2886,0
58655,serious,s2168,0
58656,enthusiastic,s4149,1
58657,serious,s7095,0
58658,serious,s355,0
58659,mysterious,s3523,0
58660,control,s3026,0
58661,enthusiastic,s1676,0
58662,control,s3557,1
58663,control,s3363,0
58664,enthusiastic,s7920,0
58665,control,s2720,0
58666,enthusiastic,s2305,0
58667,mysterious,s615,0
58668,serious,s553,0
58669,enthusiastic,s607,0
58670,control,s4149,0
58671,enthusiastic,s6904,0
58672,witty,s7920,0
58673,enthusiastic,s615,0
58674,control,s553,0
58675,enthusiastic,s615,0
58676,serious,s553,0
58677,control,s1676,1
58678,witty,s2168,0
58679,mysterious,s6063,0
58680,witty,s615,0
58681,control,s7240,0
58682,enthusiastic,s6593,0
58683,mysterious,s7095,0
58684,witty,s8485,0
58685,mysterious,s2720,0
58686,enthusiastic,s7095,0
58687,enthusiastic,s1676,0
58688,control,s2886,0
58689,witty,s2886,0
58690,enthusiastic,s2886,0
58691,serious,s2305,1
58692,enthusiastic,s2168,0
58693,enthusiastic,s607,0
58694,control,s6904,0
58695,mysterious,s7612,0
58696,enthusiastic,s3363,0
58697,serious,s3363,0
58698,mysterious,s7095,1
58699,witty,s3523,0
58700,control,s6593,0
58701,mysterious,s553,0
58702,enthusiastic,s4149,0
58703,enthusiastic,s1676,0
58704,control,s7612,0
58705,serious,s7920,0
58706,mysterious,s7612,0
58707,mysterious,s1676,0
58708,witty,s6593,0
58709,enthusiastic,s7150,0
58710,enthusiastic,s1676,0
58711,serious,s355,0
58712,serious,s7920,0
58713,control,s607,0
58714,control,s2168,1
58715,control,s2326,0
58716,serious,s355,0
58717,enthusiastic,s7095,0
58718,serious,s7095,0
58719,witty,s8485,0
58720,control,s615,0
58721,enthusiastic,s607,0
58722,witty,s3557,0
58723,control,s615,0
58724,control,s4149,1
58725,enthusiastic,s7095,0
58726,enthusiastic,s2326,1
58727,mysterious,s6904,0
58728,witty,s6063,0
58729,serious,s553,0
58730,control,s2720,0
58731,control,s7240,0
58732,control,s1676,0
58733,mysterious,s6904,0
58734,control,s607,0
58735,mysterious,s7150,0
58736,serious,s1676,0
58737,serious,s4149,0
58738,serious,s2886,0
58739,witty,s2886,0
58740,control,s615,0
58741,serious,s6593,0
58742,witty,s6603,0
58743,mysterious,s2886,0
58744,mysterious,s615,0
58745,serious,s7240,0
58746,enthusiastic,s2305,0
58747,witty,s2326,0
58748,serious,s6904,0
58749,witty,s2305,0
58750,enthusiastic,s7150,0
58751,serious,s2720,0
58752,control,s7150,0
58753,serious,s7240,0
58754,control,s6603,0
58755,enthusiastic,s6603,0
58756,witty,s615,0
58757,mysterious,s7240,0
58758,serious,s7920,0
58759,serious,s607,0
58760,serious,s6593,0
58761,serious,s8485,0
58762,control,s7095,0
58763,enthusiastic,s7612,0
58764,enthusiastic,s3523,0
58765,enthusiastic,s6063,0
58766,mysterious,s3026,0
58767,control,s2168,0
58768,witty,s7612,0
58769,serious,s7240,0
58770,control,s6904,0
58771,mysterious,s6603,0
58772,serious,s7612,0
58773,serious,s7920,0
58774,witty,s2886,0
58775,mysterious,s2305,0
58776,control,s3523,0
58777,control,s355,0
58778,witty,s3523,0
58779,mysterious,s6904,0
58780,mysterious,s2720,0
58781,control,s3557,0
58782,control,s3523,0
58783,serious,s2720,0
58784,control,s355,0
58785,witty,s1676,0
58786,serious,s7095,0
58787,mysterious,s6063,0
58788,witty,s6063,0
58789,serious,s6603,0
58790,control,s6063,0
58791,control,s2305,0
58792,witty,s7240,0
58793,control,s607,0
58794,control,s6593,0
58795,enthusiastic,s1676,0
58796,serious,s1676,0
58797,control,s2326,0
58798,control,s4149,0
58799,mysterious,s553,0
58800,control,s6593,0
58801,witty,s3363,0
58802,witty,s3557,0
58803,control,s7240,0
58804,mysterious,s3363,0
58805,mysterious,s4149,0
58806,serious,s3557,0
58807,mysterious,s4149,0
58808,enthusiastic,s3523,0
58809,control,s2305,0
58810,control,s6063,0
58811,control,s4149,0
58812,mysterious,s7095,0
58813,control,s2720,0
58814,enthusiastic,s2305,0
58815,control,s1676,0
58816,control,s2305,0
58817,enthusiastic,s7240,0
58818,mysterious,s8485,0
58819,serious,s2720,0
58820,witty,s553,1
58821,serious,s7150,0
58822,witty,s3026,0
58823,serious,s6603,0
58824,control,s355,0
58825,control,s7920,0
58826,control,s3523,0
58827,enthusiastic,s2168,0
58828,mysterious,s3523,1
58829,enthusiastic,s4149,0
58830,enthusiastic,s2886,0
58831,enthusiastic,s3363,0
58832,control,s3523,0
58833,control,s3557,0
58834,control,s7612,1
58835,mysterious,s3557,0
58836,serious,s7612,0
58837,witty,s2720,0
58838,witty,s1676,0
58839,mysterious,s2886,0
58840,mysterious,s607,0
58841,enthusiastic,s2326,1
58842,mysterious,s2886,0
58843,enthusiastic,s7920,1
58844,witty,s4149,0
58845,enthusiastic,s7095,0
58846,mysterious,s2886,0
58847,serious,s615,0
58848,serious,s2305,1
58849,mysterious,s7920,0
58850,control,s6593,0
58851,witty,s3026,0
58852,control,s3026,0
58853,witty,s615,0
58854,witty,s3557,0
58855,serious,s2886,0
58856,mysterious,s4149,0
58857,serious,s7920,0
58858,control,s8485,0
58859,witty,s3363,0
58860,witty,s3557,0
58861,serious,s3523,0
58862,enthusiastic,s6904,0
58863,mysterious,s7920,0
58864,serious,s7240,0
58865,mysterious,s3557,0
58866,control,s7240,0
58867,enthusiastic,s4149,0
58868,enthusiastic,s2886,0
58869,enthusiastic,s7150,0
58870,enthusiastic,s3026,0
58871,control,s7150,0
58872,mysterious,s7095,0
58873,witty,s7240,0
58874,serious,s2720,0
58875,witty,s615,0
58876,mysterious,s8485,0
58877,control,s3557,0
58878,serious,s553,0
58879,serious,s4149,0
58880,control,s3557,0
58881,enthusiastic,s8485,0
58882,enthusiastic,s1676,0
58883,enthusiastic,s6593,0
58884,mysterious,s7920,0
58885,mysterious,s7920,0
58886,witty,s355,1
58887,witty,s1676,0
58888,enthusiastic,s6904,0
58889,witty,s3363,0
58890,witty,s6593,0
58891,mysterious,s615,0
58892,witty,s3523,0
58893,control,s355,0
58894,serious,s7612,0
58895,serious,s3363,0
58896,enthusiastic,s8485,0
58897,serious,s6603,0
58898,enthusiastic,s1676,0
58899,witty,s7612,0
58900,mysterious,s607,1
58901,mysterious,s355,0
58902,control,s553,0
58903,mysterious,s1676,0
58904,witty,s3523,0
58905,enthusiastic,s4149,1
58906,enthusiastic,s6603,0
58907,serious,s6904,0
58908,mysterious,s615,0
58909,enthusiastic,s1676,0
58910,witty,s2305,0
58911,serious,s6904,0
58912,serious,s3523,0
58913,control,s615,0
58914,enthusiastic,s6603,0
58915,mysterious,s615,0
58916,serious,s6904,0
58917,mysterious,s2168,0
58918,witty,s3026,1
58919,enthusiastic,s7920,0
58920,witty,s2720,0
58921,serious,s6904,0
58922,serious,s6593,0
58923,enthusiastic,s2720,0
58924,serious,s607,0
58925,witty,s6593,0
58926,mysterious,s2720,0
58927,serious,s6593,0
58928,control,s7095,0
58929,witty,s615,0
58930,witty,s4149,0
58931,control,s7150,0
58932,control,s3523,0
58933,serious,s6063,0
58934,serious,s3363,0
58935,control,s7240,0
58936,control,s3557,0
58937,control,s6904,0
58938,mysterious,s553,0
58939,mysterious,s3557,0
58940,serious,s8485,0
58941,serious,s6063,0
58942,control,s3557,0
58943,control,s2305,0
58944,enthusiastic,s7612,0
58945,mysterious,s1676,0
58946,control,s8485,0
58947,serious,s4149,0
58948,mysterious,s7612,0
58949,witty,s1676,0
58950,witty,s7150,0
58951,mysterious,s3523,0
58952,mysterious,s6904,0
58953,mysterious,s7612,0
58954,enthusiastic,s1676,0
58955,enthusiastic,s355,0
58956,enthusiastic,s607,0
58957,enthusiastic,s3523,0
58958,enthusiastic,s607,0
58959,serious,s6603,0
58960,witty,s355,0
58961,mysterious,s3523,0
58962,witty,s2168,0
58963,witty,s3363,0
58964,serious,s6904,0
58965,control,s6904,0
58966,serious,s2720,0
58967,witty,s2886,0
58968,witty,s3557,0
58969,serious,s2720,0
58970,witty,s6593,0
58971,mysterious,s2305,0
58972,serious,s7095,0
58973,enthusiastic,s553,0
58974,enthusiastic,s7150,0
58975,serious,s6063,0
58976,control,s7920,0
58977,control,s355,0
58978,witty,s355,0
58979,mysterious,s7240,0
58980,mysterious,s6063,0
58981,mysterious,s2720,0
58982,witty,s2305,0
58983,mysterious,s2168,0
58984,serious,s2326,0
58985,serious,s3026,0
58986,enthusiastic,s615,0
58987,control,s7095,0
58988,control,s2886,0
58989,witty,s2886,0
58990,witty,s4149,0
58991,serious,s3523,0
58992,witty,s607,1
58993,mysterious,s6904,0
58994,control,s2168,0
58995,enthusiastic,s4149,0
58996,serious,s607,0
58997,mysterious,s6593,0
58998,serious,s615,0
58999,serious,s7612,0
59000,mysterious,s355,0
59001,enthusiastic,s1676,0
59002,serious,s3026,1
59003,enthusiastic,s6603,0
59004,control,s7612,0
59005,control,s6593,0
59006,enthusiastic,s7150,0
59007,serious,s3557,0
59008,enthusiastic,s2720,0
59009,serious,s607,1
59010,witty,s2168,0
59011,serious,s607,0
59012,witty,s6603,1
59013,mysterious,s3557,0
59014,control,s7150,0
59015,control,s7095,0
59016,mysterious,s2886,0
59017,control,s615,0
59018,mysterious,s2326,1
59019,control,s6593,0
59020,witty,s2720,1
59021,enthusiastic,s3557,0
59022,witty,s1676,0
59023,enthusiastic,s607,0
59024,enthusiastic,s3523,0
59025,serious,s607,1
59026,serious,s615,0
59027,control,s7612,0
59028,serious,s2326,0
59029,mysterious,s3557,0
59030,control,s7612,0
59031,mysterious,s4149,1
59032,control,s3523,0
59033,mysterious,s2305,0
59034,mysterious,s2886,0
59035,control,s2886,0
59036,mysterious,s553,0
59037,enthusiastic,s7095,0
59038,witty,s3026,0
59039,serious,s2886,0
59040,mysterious,s4149,0
59041,mysterious,s355,0
59042,control,s4149,0
59043,witty,s8485,0
59044,control,s3026,0
59045,mysterious,s8485,0
59046,witty,s3557,0
59047,enthusiastic,s2305,0
59048,enthusiastic,s3557,0
59049,control,s3557,0
59050,mysterious,s2305,0
59051,control,s553,0
59052,control,s3557,0
59053,mysterious,s355,0
59054,mysterious,s2168,0
59055,mysterious,s2168,0
59056,mysterious,s6603,0
59057,serious,s2886,0
59058,mysterious,s3026,0
59059,mysterious,s6603,0
59060,enthusiastic,s6593,0
59061,mysterious,s6904,0
59062,witty,s3523,0
59063,mysterious,s7095,0
59064,control,s6063,0
59065,enthusiastic,s8485,0
59066,serious,s2168,0
59067,serious,s7150,0
59068,mysterious,s6593,0
59069,mysterious,s7095,0
59070,serious,s7920,0
59071,serious,s7920,0
59072,serious,s7612,0
59073,control,s2168,0
59074,mysterious,s1676,0
59075,serious,s553,0
59076,mysterious,s6603,0
59077,control,s607,0
59078,enthusiastic,s4149,0
59079,witty,s2326,0
59080,enthusiastic,s6603,0
59081,control,s8485,0
59082,control,s6593,0
59083,witty,s6063,0
59084,mysterious,s8485,0
59085,serious,s2720,0
59086,witty,s607,0
59087,witty,s7150,0
59088,witty,s7612,0
59089,control,s3363,0
59090,enthusiastic,s2168,0
59091,enthusiastic,s2168,0
59092,mysterious,s553,0
59093,serious,s1676,0
59094,witty,s2326,0
59095,serious,s7240,0
59096,enthusiastic,s3523,0
59097,mysterious,s7150,1
59098,mysterious,s7240,0
59099,mysterious,s2886,0
59100,serious,s3557,0
59101,mysterious,s3523,0
59102,serious,s2886,0
59103,serious,s6603,0
59104,mysterious,s6904,0
59105,enthusiastic,s7240,0
59106,witty,s6603,0
59107,serious,s7150,0
59108,enthusiastic,s7095,0
59109,serious,s3557,0
59110,serious,s3523,0
59111,enthusiastic,s6593,0
59112,enthusiastic,s4149,0
59113,serious,s2886,0
59114,serious,s3363,0
59115,control,s6593,0
59116,mysterious,s7150,0
59117,control,s3557,0
59118,mysterious,s2326,0
59119,control,s3363,0
59120,mysterious,s1676,0
59121,serious,s4149,0
59122,enthusiastic,s355,0
59123,control,s7612,0
59124,mysterious,s7612,0
59125,mysterious,s7240,0
59126,enthusiastic,s6904,0
59127,control,s3363,0
59128,serious,s2886,0
59129,control,s7240,0
59130,serious,s7612,0
59131,control,s8485,0
59132,witty,s2886,0
59133,witty,s4149,0
59134,witty,s553,0
59135,serious,s2886,0
59136,enthusiastic,s3363,0
59137,mysterious,s4149,0
59138,serious,s6603,0
59139,witty,s7240,0
59140,control,s7150,0
59141,enthusiastic,s2326,0
59142,mysterious,s355,0
59143,serious,s3026,0
59144,enthusiastic,s2326,0
59145,witty,s6063,0
59146,serious,s2886,0
59147,witty,s6593,0
59148,witty,s3523,0
59149,mysterious,s6063,0
59150,enthusiastic,s607,0
59151,serious,s615,0
59152,mysterious,s8485,0
59153,witty,s1676,0
59154,enthusiastic,s7095,0
59155,serious,s8485,0
59156,enthusiastic,s7612,0
59157,enthusiastic,s553,0
59158,witty,s7240,0
59159,witty,s7150,0
59160,witty,s3523,0
59161,enthusiastic,s7240,0
59162,mysterious,s3557,0
59163,mysterious,s2720,0
59164,serious,s7920,0
59165,witty,s8485,1
59166,serious,s4149,0
59167,witty,s4149,0
59168,enthusiastic,s7920,0
59169,control,s6603,0
59170,witty,s2886,0
59171,enthusiastic,s3363,0
59172,witty,s3363,0
59173,witty,s607,0
59174,enthusiastic,s7095,0
59175,mysterious,s6593,0
59176,mysterious,s2305,0
59177,control,s355,0
59178,enthusiastic,s553,0
59179,mysterious,s2305,0
59180,enthusiastic,s3523,0
59181,enthusiastic,s7150,0
59182,serious,s2326,0
59183,control,s7240,0
59184,control,s6593,0
59185,serious,s8485,0
59186,serious,s2886,0
59187,enthusiastic,s615,0
59188,witty,s6593,0
59189,mysterious,s4149,0
59190,control,s7240,0
59191,witty,s6603,0
59192,serious,s7612,0
59193,mysterious,s2326,0
59194,serious,s2326,0
59195,enthusiastic,s6904,0
59196,serious,s1676,0
59197,enthusiastic,s6904,0
59198,serious,s7095,0
59199,witty,s615,0
59200,mysterious,s7150,0
59201,witty,s7920,0
59202,enthusiastic,s607,0
59203,witty,s607,0
59204,serious,s7612,0
59205,mysterious,s3523,1
59206,control,s2168,0
59207,mysterious,s3363,0
59208,enthusiastic,s6593,0
59209,control,s7095,0
59210,enthusiastic,s615,0
59211,enthusiastic,s7612,0
59212,witty,s553,0
59213,witty,s7095,0
59214,enthusiastic,s6063,0
59215,witty,s1676,0
59216,mysterious,s6603,0
59217,enthusiastic,s607,1
59218,mysterious,s7150,0
59219,serious,s6603,0
59220,control,s2886,0
59221,enthusiastic,s2886,0
59222,enthusiastic,s3557,0
59223,enthusiastic,s7095,0
59224,witty,s3557,0
59225,mysterious,s355,0
59226,witty,s615,0
59227,mysterious,s607,0
59228,witty,s3363,0
59229,control,s8485,0
59230,control,s8485,0
59231,mysterious,s607,0
59232,enthusiastic,s7612,0
59233,control,s6603,0
59234,serious,s8485,0
59235,control,s6904,0
59236,mysterious,s553,0
59237,mysterious,s3557,0
59238,enthusiastic,s2720,0
59239,serious,s6593,0
59240,enthusiastic,s7920,0
59241,enthusiastic,s355,0
59242,serious,s8485,0
59243,enthusiastic,s2168,1
59244,mysterious,s7612,0
59245,witty,s8485,1
59246,enthusiastic,s7150,0
59247,witty,s4149,0
59248,mysterious,s6063,0
59249,enthusiastic,s7240,0
59250,control,s2326,0
59251,mysterious,s6593,1
59252,serious,s553,0
59253,control,s7920,0
59254,mysterious,s1676,0
59255,control,s355,0
59256,witty,s7612,0
59257,mysterious,s3026,0
59258,mysterious,s2720,0
59259,control,s6593,0
59260,mysterious,s3363,0
59261,control,s3523,0
59262,serious,s2720,0
59263,serious,s3026,0
59264,enthusiastic,s355,0
59265,enthusiastic,s615,1
59266,enthusiastic,s3557,0
59267,mysterious,s607,0
59268,witty,s7612,0
59269,control,s3026,0
59270,witty,s8485,0
59271,mysterious,s3557,0
59272,enthusiastic,s2305,0
59273,witty,s3026,0
59274,serious,s7150,1
59275,control,s2168,0
59276,enthusiastic,s2326,0
59277,serious,s6603,0
59278,control,s2168,0
59279,enthusiastic,s2168,0
59280,witty,s6904,0
59281,witty,s607,0
59282,enthusiastic,s7920,0
59283,mysterious,s2168,0
59284,enthusiastic,s607,0
59285,control,s607,0
59286,mysterious,s6593,0
59287,control,s1676,0
59288,mysterious,s3557,0
59289,mysterious,s3523,0
59290,mysterious,s2168,0
59291,enthusiastic,s3523,1
59292,enthusiastic,s7240,0
59293,mysterious,s7150,0
59294,mysterious,s2305,0
59295,mysterious,s607,0
59296,serious,s7095,0
59297,serious,s3557,0
59298,mysterious,s7240,1
59299,enthusiastic,s355,0
59300,witty,s6603,1
59301,mysterious,s2720,0
59302,mysterious,s607,0
59303,enthusiastic,s8485,0
59304,witty,s553,0
59305,mysterious,s6593,0
59306,witty,s355,0
59307,witty,s7612,0
59308,control,s2326,0
59309,enthusiastic,s355,0
59310,control,s3523,0
59311,mysterious,s3363,0
59312,mysterious,s3363,1
59313,witty,s607,0
59314,mysterious,s7240,0
59315,mysterious,s6603,0
59316,witty,s7240,1
59317,enthusiastic,s7240,0
59318,control,s607,0
59319,enthusiastic,s3363,0
59320,control,s6063,0
59321,mysterious,s2305,0
59322,enthusiastic,s2720,0
59323,serious,s7240,0
59324,control,s2326,0
59325,control,s3523,0
59326,serious,s607,0
59327,mysterious,s2720,0
59328,witty,s6593,0
59329,control,s7240,0
59330,mysterious,s3557,0
59331,serious,s615,0
59332,control,s1676,0
59333,witty,s355,0
59334,enthusiastic,s2886,1
59335,mysterious,s553,0
59336,control,s553,0
59337,control,s3523,0
59338,serious,s2305,0
59339,control,s7150,0
59340,enthusiastic,s553,0
59341,control,s2168,0
59342,enthusiastic,s3557,0
59343,enthusiastic,s4149,0
59344,control,s2886,0
59345,control,s615,0
59346,serious,s2326,0
59347,control,s1676,0
59348,enthusiastic,s3523,0
59349,mysterious,s6063,0
59350,enthusiastic,s3026,0
59351,serious,s4149,0
59352,control,s6063,0
59353,serious,s7095,0
59354,witty,s6593,0
59355,serious,s4149,0
59356,enthusiastic,s4149,0
59357,witty,s6593,0
59358,witty,s2305,0
59359,serious,s355,0
59360,serious,s615,0
59361,enthusiastic,s615,0
59362,mysterious,s7095,0
59363,control,s7920,0
59364,mysterious,s6603,0
59365,enthusiastic,s7612,0
59366,control,s3523,0
59367,enthusiastic,s2326,0
59368,enthusiastic,s4149,1
59369,serious,s7150,0
59370,enthusiastic,s1676,0
59371,serious,s6603,0
59372,serious,s2720,0
59373,witty,s3523,0
59374,witty,s607,0
59375,serious,s4149,0
59376,serious,s2326,0
59377,witty,s6904,0
59378,control,s355,0
59379,mysterious,s355,0
59380,control,s7240,0
59381,enthusiastic,s607,0
59382,enthusiastic,s2168,0
59383,enthusiastic,s6593,0
59384,witty,s1676,0
59385,control,s3026,0
59386,mysterious,s2305,1
59387,witty,s2326,0
59388,enthusiastic,s615,1
59389,witty,s6603,0
